,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,Item_MRP_Group,price/weight
7122,9.8,Low Fat,-4.278513320041867,45.106,MED,Medium,Tier 1,Supermarket Type1,1398.18,DR,14,A,4.60265306122449
7123,15.15,Regular,-3.8410308538342277,131.0284,LOW,Small,Tier 1,Grocery Store,131.8284,FD,28,B,8.648739273927394
7124,12.65,Low Fat,-2.602970933690964,109.1938,HIGH,Medium,Tier 3,Supermarket Type3,2036.6822,FD,28,B,8.6319209486166
7125,13.65,Regular,-3.647068483192098,78.8302,MED,Small,Tier 2,Supermarket Type1,713.0718,FD,6,B,5.775106227106227
7126,6.385,Regular,-2.089810910237041,37.1874,MED,Small,Tier 1,Supermarket Type1,247.0118,FD,16,A,5.824181675802662
7127,20.5,Low Fat,-2.1240424422802837,108.9596,MED,Medium,Tier 1,Supermarket Type1,539.298,FD,14,B,5.31510243902439
7128,16.85,Regular,-2.5296061144890194,113.4544,MED,Small,Tier 1,Supermarket Type1,2908.2144,FD,16,B,6.733198813056379
7129,7.785,Low Fat,-2.4225899375408475,61.851,MED,Small,Tier 2,Supermarket Type1,1454.773,FD,9,A,7.944894026974952
7130,11.1,Low Fat,-2.2558510507190337,150.4366,LOW,Small,Tier 1,Grocery Store,151.1366,FD,28,C,13.552846846846847
7131,13.35,Low Fat,-3.4412490791873327,62.7194,HIGH,Medium,Tier 3,Supermarket Type3,1857.582,FD,28,A,4.698082397003746
7132,10.8,Low Fat,-3.171258896289615,190.0214,MED,Small,Tier 2,Supermarket Type1,2449.4782,NC,11,C,17.594574074074075
7133,15.0,Regular,-2.396697462459686,60.2904,LOW,Small,Tier 3,Grocery Store,117.1808,FD,15,A,4.01936
7134,5.175,Low Fat,-3.286112569605915,84.2224,MED,Small,Tier 1,Supermarket Type1,852.224,FD,16,B,16.274859903381643
7135,11.6,Low Fat,-4.026011076081892,179.0686,MED,Small,Tier 2,Supermarket Type1,5688.5952,FD,6,C,15.43694827586207
7136,6.775,Low Fat,-2.2494301161132375,84.625,MED,Small,Tier 2,Supermarket Type1,2496.75,NC,11,B,12.490774907749076
7137,9.31,Low Fat,-3.2693255803978705,61.351,MED,Small,Tier 2,Supermarket Type1,822.263,FD,11,A,6.589795918367346
7138,15.0,Low Fat,-2.741021328859947,47.306,MED,Small,Tier 2,Supermarket Type1,652.484,DR,6,A,3.1537333333333333
7139,13.3,Low Fat,-3.848736752426123,119.8124,MED,Medium,Tier 1,Supermarket Type1,1896.1984,FD,14,B,9.008451127819548
7140,16.0,Regular,-2.153619684910875,59.1246,MED,Medium,Tier 3,Supermarket Type2,753.0198,FD,4,A,3.6952875
7141,19.75,Low Fat,-2.8245262156579254,212.1902,LOW,Small,Tier 1,Grocery Store,424.7804,FD,28,D,10.743807594936708
7142,6.48,Low Fat,-3.378702822045625,146.2076,MED,Small,Tier 2,Supermarket Type1,2364.9216,FD,6,C,22.562901234567903
7143,17.1,Regular,-2.501575994544747,142.0838,LOW,Small,Tier 1,Grocery Store,280.9676,FD,28,C,8.308994152046782
7144,18.35,Low Fat,-2.4241687845014965,191.5504,HIGH,Medium,Tier 3,Supermarket Type3,5944.2624,NC,28,C,10.438713896457765
7145,12.5,Low Fat,-2.6418336620619884,128.102,MED,Small,Tier 2,Supermarket Type1,885.514,FD,9,B,10.24816
7146,8.39,Regular,-3.722001296049173,115.7176,MED,High,Tier 3,Supermarket Type1,1374.2112,FD,26,B,13.792324195470798
7147,17.7,Regular,-3.190202803163945,80.8276,MED,Small,Tier 2,Supermarket Type1,1868.2348,FD,6,B,4.5665310734463285
7148,12.5,Regular,-2.360932500970483,80.8592,LOW,Small,Tier 3,Grocery Store,82.5592,FD,15,B,6.468736
7149,7.42,Low Fat,-4.024397219387883,248.8092,HIGH,Medium,Tier 3,Supermarket Type3,6474.2392,FD,28,D,33.5322371967655
7150,15.6,Low Fat,-2.4336088666105242,218.5798,MED,Small,Tier 1,Supermarket Type1,4407.596,FD,16,D,14.011525641025642
7151,10.65,Low Fat,-3.0225387377552657,166.1526,MED,Small,Tier 2,Supermarket Type1,2466.789,NC,9,C,15.60118309859155
7152,12.35,Low Fat,-3.1722869388776527,36.2216,MED,Medium,Tier 3,Supermarket Type2,346.216,NC,4,A,2.9329230769230774
7153,6.035,Regular,-2.721381929993433,188.224,MED,Small,Tier 1,Supermarket Type1,5779.144,FD,16,C,31.188732394366195
7154,6.155,Regular,-2.3559115897795624,213.356,MED,Medium,Tier 1,Supermarket Type1,3835.008,FD,14,D,34.663850528025996
7155,16.75,Low Fat,-2.049661606608405,89.1856,MED,High,Tier 3,Supermarket Type1,1581.9408,FD,26,B,5.32451343283582
7156,16.75,Low Fat,-2.8023320458243415,172.4106,MED,Small,Tier 2,Supermarket Type1,2908.8802,FD,11,C,10.293170149253731
7157,15.1,Low Fat,-2.881198528908453,139.8496,MED,Medium,Tier 3,Supermarket Type2,1270.3464,NC,4,C,9.261562913907285
7158,21.25,Low Fat,-2.170976262307919,233.03,MED,Medium,Tier 3,Supermarket Type2,5592.72,NC,4,D,10.966117647058823
7159,9.395,Regular,-2.298603629549166,89.6856,MED,Small,Tier 1,Supermarket Type1,878.856,FD,16,B,9.546098988823843
7160,17.6,Low Fat,-2.3316465664240673,89.3856,MED,High,Tier 3,Supermarket Type1,1318.284,DR,26,B,5.0787272727272725
7161,20.5,Low Fat,-3.423136074522852,37.4822,HIGH,Medium,Tier 3,Supermarket Type3,942.7728,NC,28,A,1.8284
7162,13.15,Regular,-1.798080917547341,172.6764,MED,Medium,Tier 1,Supermarket Type1,2061.3168,FD,14,C,13.131285171102661
7163,5.035,Regular,-2.5765161718805647,228.2036,MED,Small,Tier 1,Supermarket Type1,4781.7756,FD,16,D,45.323455809334654
7164,20.6,Regular,-3.4945378615995373,210.5244,HIGH,Medium,Tier 3,Supermarket Type3,6775.1808,FD,28,D,10.219631067961165
7165,14.5,Low Fat,-3.3784913263365413,162.621,LOW,Small,Tier 1,Grocery Store,815.605,NC,28,C,11.215241379310346
7166,14.65,Low Fat,-1.9244806781400534,160.9552,LOW,Small,Tier 1,Grocery Store,162.4552,NC,28,C,10.986703071672354
7167,5.48,Low Fat,-4.1904920484696495,81.925,MED,Small,Tier 2,Supermarket Type1,3079.325,FD,11,B,14.949817518248173
7168,19.35,Regular,-3.4715127808749213,112.0544,LOW,Small,Tier 3,Grocery Store,223.7088,FD,15,B,5.790925064599483
7169,9.195,Low Fat,-2.15817754945766,59.5246,MED,Small,Tier 2,Supermarket Type1,810.9444,FD,6,A,6.473583469276781
7170,5.26,Regular,-3.707168076094786,95.7068,MED,Medium,Tier 1,Supermarket Type1,1166.4816,FD,14,B,18.195209125475287
7171,17.75,Regular,-2.7004405034345322,187.124,HIGH,Medium,Tier 3,Supermarket Type3,3728.48,FD,28,C,10.542197183098592
7172,6.235,Low Fat,-2.1313720158654306,261.691,MED,Small,Tier 1,Supermarket Type1,3155.892,NC,16,D,41.97129109863672
7173,11.8,Regular,-2.8573350532929243,149.9366,MED,Small,Tier 1,Supermarket Type1,1662.5026,FD,16,C,12.706491525423727
7174,20.7,Regular,-2.1713627704711556,92.9436,MED,High,Tier 3,Supermarket Type1,2174.5028,FD,26,B,4.490028985507247
7175,13.6,Low Fat,-4.601788809291337,177.937,MED,Medium,Tier 3,Supermarket Type2,2293.681,NC,4,C,13.083602941176471
7176,5.82,Low Fat,-2.5162010141665854,169.179,MED,Medium,Tier 1,Supermarket Type1,2037.348,NC,14,C,29.06855670103093
7177,7.76,Low Fat,-2.825097913425073,98.77,MED,High,Tier 3,Supermarket Type1,1697.79,FD,26,B,12.728092783505154
7178,18.35,Low Fat,-3.175974705227285,187.6872,MED,Small,Tier 2,Supermarket Type1,2836.308,DR,11,C,10.22818528610354
7179,7.285,Low Fat,-2.9944289033101295,157.4288,MED,Small,Tier 2,Supermarket Type1,2042.6744,FD,11,C,21.609993136582016
7180,15.1,Regular,-2.3431939956366543,133.7942,MED,High,Tier 3,Supermarket Type1,2384.8956,FD,26,B,8.860543046357616
7181,7.0,Low Fat,-1.8837277294714203,106.628,MED,Medium,Tier 3,Supermarket Type2,639.168,FD,4,B,15.232571428571429
7182,17.7,Low Fat,-2.4374510443174375,180.4292,HIGH,Medium,Tier 3,Supermarket Type3,4013.4424,FD,28,C,10.193740112994352
7183,18.35,Low Fat,-3.484549534513302,193.4162,MED,Small,Tier 2,Supermarket Type1,2116.5782,NC,6,C,10.540392370572206
7184,13.8,Regular,-2.7924331520553882,74.3012,MED,Small,Tier 2,Supermarket Type1,1669.8264,FD,11,B,5.384144927536231
7185,18.35,Low Fat,-3.40478410627548,154.934,MED,Small,Tier 1,Supermarket Type1,1225.072,DR,16,C,8.44326975476839
7186,17.5,Low Fat,-2.328621887592405,172.8738,HIGH,Medium,Tier 3,Supermarket Type3,3649.2498,DR,28,C,9.878502857142857
7187,8.895,Regular,-3.2411139951928805,206.8296,MED,Small,Tier 2,Supermarket Type1,4154.592,FD,11,D,23.252344013490728
7188,21.1,Low Fat,-4.551539375720719,234.9958,HIGH,Medium,Tier 3,Supermarket Type3,13086.9648,NC,28,D,11.137241706161136
7189,15.5,Low Fat,-2.9284396920745235,42.377,MED,Small,Tier 2,Supermarket Type1,1211.756,DR,11,A,2.734
7190,14.5,Regular,-2.0516692974899615,101.4332,MED,Small,Tier 2,Supermarket Type1,1948.1308,FD,11,B,6.995393103448276
7191,9.3,Low Fat,-3.113503799276614,245.2802,HIGH,Medium,Tier 3,Supermarket Type3,10072.8882,NC,28,D,26.37421505376344
7192,8.26,Low Fat,-3.3655088126534927,116.0834,MED,Medium,Tier 3,Supermarket Type2,1267.0174,DR,4,B,14.053680387409202
7193,10.0,Low Fat,-2.6080420332366434,120.944,MED,Medium,Tier 3,Supermarket Type2,2037.348,NC,4,B,12.0944
7194,9.0,Low Fat,-2.5298780035047552,79.6644,MED,Medium,Tier 3,Supermarket Type2,1571.288,FD,4,B,8.8516
7195,5.655,Low Fat,-2.45984811781283,165.85,MED,Small,Tier 2,Supermarket Type1,1830.95,FD,11,C,29.328028293545533
7196,18.6,Low Fat,-2.520312699550117,93.4436,MED,High,Tier 3,Supermarket Type1,1701.7848,NC,26,B,5.023849462365591
7197,15.0,Low Fat,-3.101576795212716,140.8838,MED,Medium,Tier 1,Supermarket Type1,2247.7408,NC,14,C,9.392253333333334
7198,20.5,Low Fat,-3.7640283493786533,153.434,MED,Small,Tier 2,Supermarket Type1,3981.484,NC,11,C,7.4845853658536585
7199,8.785,Low Fat,-3.65090474767394,119.9414,MED,Small,Tier 1,Supermarket Type1,1462.0968,FD,16,B,13.652976664769493
7200,8.77,Regular,-3.0584164297561367,173.8422,MED,Medium,Tier 3,Supermarket Type2,3448.844,FD,4,C,19.82237172177879
7201,18.75,Low Fat,-2.9500845655415175,108.128,MED,Small,Tier 2,Supermarket Type1,1065.28,NC,6,B,5.766826666666667
7202,19.85,Low Fat,-1.7352707295698155,220.8772,MED,Small,Tier 2,Supermarket Type1,4225.1668,FD,11,D,11.127314861460956
7203,17.5,Low Fat,-4.290899884129162,259.7304,MED,Medium,Tier 3,Supermarket Type2,3616.6256,FD,4,D,14.841737142857141
7204,14.6,Low Fat,-3.0417594582690417,242.3538,MED,Small,Tier 2,Supermarket Type1,5287.7836,NC,9,D,16.599575342465755
7205,11.8,Regular,-2.3681296880543066,127.1704,MED,Small,Tier 1,Supermarket Type1,3004.0896,FD,16,B,10.77715254237288
7206,11.65,Regular,-4.002176623180338,110.8544,LOW,Small,Tier 3,Grocery Store,111.8544,FD,15,B,9.515399141630901
7207,13.65,Regular,-1.6919084582563477,213.7902,MED,Small,Tier 1,Supermarket Type1,1274.3412,FD,16,D,15.662285714285714
7208,16.1,Regular,-1.8391347459230154,34.9558,HIGH,Medium,Tier 3,Supermarket Type3,1120.5414,FD,28,A,2.171167701863354
7209,16.6,Low Fat,-2.987903141347849,118.4124,MED,Small,Tier 2,Supermarket Type1,3199.8348,FD,11,B,7.1332771084337345
7210,18.0,Low Fat,-4.760871934767774,79.0618,MED,Small,Tier 2,Supermarket Type1,1208.427,FD,11,B,4.392322222222223
7211,7.17,Regular,-2.8164004482231912,130.3968,MED,Medium,Tier 1,Supermarket Type1,3523.4136,FD,14,B,18.186443514644353
7212,10.3,Low Fat,-2.6571324732309356,264.5226,MED,Medium,Tier 1,Supermarket Type1,3436.1938,FD,14,D,25.68180582524272
7213,5.78,Low Fat,-2.3442462728651843,162.6552,HIGH,Medium,Tier 3,Supermarket Type3,5685.932,FD,28,C,28.141038062283737
7214,12.85,Low Fat,-2.8457178333266624,172.0422,LOW,Small,Tier 1,Grocery Store,517.3266,FD,28,C,13.38849805447471
7215,11.5,Low Fat,-1.2505132849321396,123.9704,LOW,Small,Tier 3,Grocery Store,375.5112,FD,15,B,10.780034782608695
7216,7.855,Regular,-1.8214029023306897,37.2848,MED,Medium,Tier 1,Supermarket Type1,745.696,FD,14,A,4.746632718014003
7217,9.6,Low Fat,-1.9055359936800398,107.128,LOW,Small,Tier 1,Grocery Store,319.584,FD,28,B,11.159166666666668
7218,17.35,Low Fat,-4.443358747703213,72.2038,MED,Small,Tier 2,Supermarket Type1,886.8456,FD,6,B,4.161602305475504
7219,9.0,Low Fat,-3.441315405278083,101.8016,MED,Small,Tier 1,Supermarket Type1,1720.4272,NC,16,B,11.311288888888889
7220,11.85,Regular,-2.9988849781083666,164.2526,HIGH,Medium,Tier 3,Supermarket Type3,3946.8624,FD,28,C,13.860978902953587
7221,18.7,Low Fat,-1.8559512216968312,256.3672,LOW,Small,Tier 1,Grocery Store,255.6672,FD,28,D,13.709475935828879
7222,10.195,Regular,-4.385380813648073,196.311,MED,Small,Tier 1,Supermarket Type1,589.233,FD,16,C,19.255615497793038
7223,15.7,Low Fat,-3.291416222463017,181.7634,MED,High,Tier 3,Supermarket Type1,2544.6876,DR,26,C,11.577286624203822
7224,15.7,Low Fat,-3.095019402949432,177.966,MED,Medium,Tier 1,Supermarket Type1,3415.554,FD,14,C,11.335414012738855
7225,8.88,Low Fat,-2.316646198616069,210.727,MED,Small,Tier 2,Supermarket Type1,4194.54,NC,9,D,23.730518018018017
7226,15.2,Low Fat,-2.3283390678801625,114.4492,MED,Medium,Tier 3,Supermarket Type2,579.246,NC,4,B,7.529552631578948
7227,10.195,Low Fat,-2.9630468690856326,33.3558,MED,Small,Tier 1,Supermarket Type1,848.895,FD,16,A,3.2717802844531634
7228,6.67,Regular,-2.4632053887831424,133.0626,MED,Medium,Tier 1,Supermarket Type1,1573.9512,FD,14,B,19.949415292353823
7229,17.35,Regular,-3.187537272370668,91.6804,HIGH,Medium,Tier 3,Supermarket Type3,3858.9768,FD,28,B,5.284172910662824
7230,18.0,Regular,-1.9519432285357365,90.5514,HIGH,Medium,Tier 3,Supermarket Type3,2036.6822,FD,28,B,5.030633333333333
7231,8.975,Regular,-2.983752908524217,84.9224,MED,Medium,Tier 3,Supermarket Type2,1278.336,FD,4,B,9.462105849582173
7232,13.8,Low Fat,-2.841481832988715,246.2802,MED,Medium,Tier 3,Supermarket Type2,1228.401,DR,4,D,17.846391304347826
7233,16.35,Low Fat,-3.8851831875387814,49.9324,MED,Small,Tier 2,Supermarket Type1,259.662,FD,9,A,3.0539694189602447
7234,6.11,Regular,-2.268154207773421,129.6968,MED,Small,Tier 2,Supermarket Type1,1174.4712,FD,6,B,21.22697217675941
7235,7.785,Low Fat,-1.9636715886931615,105.6306,MED,Small,Tier 2,Supermarket Type1,627.1836,FD,6,B,13.568477842003853
7236,8.92,Low Fat,-2.0456253296454783,178.237,HIGH,Medium,Tier 3,Supermarket Type3,7939.665,NC,28,C,19.981726457399102
7237,18.85,Low Fat,-3.3233717976842447,60.4562,MED,Small,Tier 2,Supermarket Type1,1125.8678,FD,9,A,3.2072254641909814
7238,11.0,Low Fat,-4.721343168475974,120.9756,HIGH,Medium,Tier 3,Supermarket Type3,2787.0388,FD,28,B,10.997781818181819
7239,6.65,Low Fat,-2.434181387700254,127.2678,MED,Small,Tier 1,Supermarket Type1,2416.1882,FD,16,B,19.138015037593984
7240,7.5,Low Fat,-2.5609385825829887,59.2588,MED,Medium,Tier 1,Supermarket Type1,916.1408,NC,14,A,7.901173333333333
7241,5.985,Low Fat,-5.174036553909436,186.5924,MED,High,Tier 3,Supermarket Type1,2591.2936,FD,26,C,31.176675020885543
7242,6.78,Regular,-2.19820920242044,95.012,MED,Medium,Tier 1,Supermarket Type1,2050.664,FD,14,B,14.013569321533923
7243,6.195,Low Fat,-2.631290152385927,122.2098,MED,Small,Tier 1,Supermarket Type1,1205.098,FD,16,B,19.727167070217916
7244,18.6,Regular,-1.7641393605730502,48.8376,MED,High,Tier 3,Supermarket Type1,287.6256,FD,26,A,2.6256774193548384
7245,8.63,Regular,-3.0506239290212096,174.1422,LOW,Small,Tier 3,Grocery Store,517.3266,FD,15,C,20.178702201622247
7246,11.8,Regular,-1.7662253278955113,117.0834,MED,Medium,Tier 3,Supermarket Type2,1842.9344,FD,4,B,9.922322033898304
7247,7.075,Low Fat,-2.8421809047062583,145.8128,MED,High,Tier 3,Supermarket Type1,1725.7536,FD,26,C,20.60958303886926
7248,8.395,Low Fat,-3.2260114479804436,100.1042,MED,Small,Tier 2,Supermarket Type1,1289.6546,FD,6,B,11.924264443120906
7249,17.85,Low Fat,-3.0613438181754065,153.6682,MED,Medium,Tier 3,Supermarket Type2,1829.6184,FD,4,C,8.608862745098039
7250,12.35,Regular,-1.1676718013041048,79.2328,LOW,Small,Tier 3,Grocery Store,154.4656,FD,15,B,6.415611336032389
7251,14.6,Low Fat,-2.8199125915451475,238.3538,MED,Small,Tier 2,Supermarket Type1,2163.1842,NC,11,D,16.32560273972603
7252,6.63,Regular,-2.2680111883982543,164.95,HIGH,Medium,Tier 3,Supermarket Type3,4161.25,FD,28,C,24.879336349924586
7253,11.65,Regular,-2.5791976591230297,82.9908,MED,Small,Tier 2,Supermarket Type1,1258.362,FD,9,B,7.123673819742488
7254,20.7,Low Fat,-1.771530685690523,183.8266,MED,Medium,Tier 1,Supermarket Type1,1844.266,FD,14,C,8.880512077294688
7255,8.77,Regular,-3.1948308030170165,173.6422,MED,High,Tier 3,Supermarket Type1,517.3266,FD,26,C,19.79956670467503
7256,20.25,Low Fat,-3.313193812058451,219.3482,MED,Small,Tier 2,Supermarket Type1,8323.8316,DR,11,D,10.832009876543209
7257,13.65,Regular,-2.6184961195275376,198.4426,MED,Small,Tier 1,Supermarket Type1,5536.7928,FD,16,C,14.537919413919413
7258,17.7,Low Fat,-4.376616416334126,168.4474,MED,Small,Tier 2,Supermarket Type1,2358.2636,NC,11,C,9.516802259887005
7259,8.315,Regular,-3.330550846231421,144.3444,MED,Small,Tier 2,Supermarket Type1,3483.4656,FD,6,C,17.35951894167168
7260,17.85,Regular,-3.070826729045518,122.8388,HIGH,Medium,Tier 3,Supermarket Type3,2972.1312,FD,28,B,6.881725490196078
7261,7.81,Low Fat,-2.690649706618293,246.1486,MED,Small,Tier 2,Supermarket Type1,5375.6692,DR,6,D,31.517106274007684
7262,11.1,Low Fat,-2.064107755384244,220.7482,MED,Medium,Tier 1,Supermarket Type1,4380.964,FD,14,D,19.887225225225226
7263,18.1,Low Fat,-3.7971589814997726,96.2094,MED,Medium,Tier 1,Supermarket Type1,952.094,FD,14,B,5.315436464088397
7264,8.88,Low Fat,-2.4445543271463164,153.8682,MED,Small,Tier 2,Supermarket Type1,1829.6184,DR,9,C,17.327499999999997
7265,12.15,Low Fat,-2.588537843807025,39.1506,MED,Small,Tier 2,Supermarket Type1,1480.0734,NC,6,A,3.222271604938271
7266,9.5,Low Fat,-2.4599669106627355,188.4872,MED,Medium,Tier 3,Supermarket Type2,3592.6568,DR,4,C,19.840757894736843
7267,15.25,Low Fat,-2.407957175385433,215.1192,MED,Small,Tier 2,Supermarket Type1,2157.192,FD,11,D,14.106177049180328
7268,11.3,Regular,-2.9134401715120926,96.6094,HIGH,Medium,Tier 3,Supermarket Type3,2189.8162,FD,28,B,8.54950442477876
7269,12.15,Low Fat,-4.929026828246687,123.773,MED,Small,Tier 1,Supermarket Type1,3325.671,NC,16,B,10.187078189300411
7270,16.35,Low Fat,-4.0749417795590155,95.741,MED,Small,Tier 1,Supermarket Type1,965.41,NC,16,B,5.85571865443425
7271,12.65,Low Fat,-2.672363079505734,52.3324,HIGH,Medium,Tier 3,Supermarket Type3,1298.31,FD,28,A,4.13694861660079
7272,12.85,Low Fat,-1.9845590824258146,157.663,MED,Medium,Tier 1,Supermarket Type1,2659.871,FD,14,C,12.269494163424126
7273,12.5,Low Fat,-2.9570734874829334,103.699,LOW,Small,Tier 3,Grocery Store,412.796,FD,15,B,8.29592
7274,7.905,Low Fat,-3.412424197175324,109.1254,MED,Small,Tier 2,Supermarket Type1,1627.881,FD,6,B,13.80460468058191
7275,17.85,Low Fat,-3.691988682759571,153.4998,MED,Medium,Tier 3,Supermarket Type2,2922.1962,DR,4,C,8.59942857142857
7276,7.21,Regular,-1.9315403262820952,100.8332,MED,Small,Tier 2,Supermarket Type1,1537.998,FD,11,B,13.985187239944523
7277,5.175,Low Fat,-3.494967888371657,37.0874,MED,Small,Tier 2,Supermarket Type1,423.4488,NC,9,A,7.166647342995169
7278,7.605,Low Fat,-1.4859627477258919,163.221,LOW,Small,Tier 1,Grocery Store,326.242,FD,28,C,21.46232741617357
7279,16.2,Low Fat,-2.983306158500168,193.1162,MED,Small,Tier 2,Supermarket Type1,2501.4106,NC,6,C,11.920753086419753
7280,14.0,Low Fat,-3.7416424595768425,103.8332,MED,High,Tier 3,Supermarket Type1,1743.0644,FD,26,B,7.416657142857143
7281,8.42,Low Fat,-2.1876721186930097,65.9168,MED,High,Tier 3,Supermarket Type1,958.752,NC,26,A,7.828598574821852
7282,9.3,Low Fat,-3.0419829349917924,195.0136,LOW,Small,Tier 3,Grocery Store,194.4136,FD,15,C,20.969204301075266
7283,9.395,Low Fat,-1.8369388621849558,226.172,MED,Small,Tier 2,Supermarket Type1,3848.324,DR,9,D,24.07365620010644
7284,17.85,Regular,-3.8637421137730925,260.7936,MED,Small,Tier 2,Supermarket Type1,4697.8848,FD,11,D,14.610285714285714
7285,13.35,Low Fat,-4.03423188319072,74.2012,HIGH,Medium,Tier 3,Supermarket Type3,1290.3204,DR,28,B,5.558142322097378
7286,6.13,Low Fat,-2.7478987581082013,60.1536,MED,High,Tier 3,Supermarket Type1,1102.5648,DR,26,A,9.812985318107668
7287,15.1,Low Fat,-2.3365721241850657,216.9166,LOW,Small,Tier 1,Grocery Store,217.7166,FD,28,D,14.36533774834437
7288,20.1,Regular,-2.9037562641051187,194.282,MED,Medium,Tier 3,Supermarket Type2,1544.656,FD,4,C,9.665771144278606
7289,16.5,Regular,-2.680759459257491,103.699,MED,Small,Tier 2,Supermarket Type1,1651.184,FD,6,B,6.284787878787879
7290,5.615,Low Fat,-2.0734973236014307,122.473,MED,Small,Tier 2,Supermarket Type1,1354.903,NC,9,B,21.811754229741762
7291,7.52,Regular,-3.1230382159972248,183.095,MED,Small,Tier 1,Supermarket Type1,5492.85,FD,16,C,24.34773936170213
7292,9.0,Regular,-2.67721461720599,54.5614,HIGH,Medium,Tier 3,Supermarket Type3,1713.1034,FD,28,A,6.062377777777778
7293,13.8,Regular,-3.702564589876406,87.4172,LOW,Small,Tier 3,Grocery Store,178.4344,FD,15,B,6.334579710144927
7294,17.6,Regular,-3.238710130666139,98.241,MED,Small,Tier 2,Supermarket Type1,1930.82,FD,9,B,5.581874999999999
7295,20.5,Low Fat,-3.3147063125091747,122.3756,MED,Small,Tier 2,Supermarket Type1,2544.6876,FD,6,B,5.969541463414634
7296,11.8,Low Fat,-4.7613501901685416,116.9492,MED,High,Tier 3,Supermarket Type1,1969.4364,NC,26,B,9.910949152542372
7297,18.25,Regular,-1.7719521066489692,155.963,HIGH,Medium,Tier 3,Supermarket Type3,4537.427,FD,28,C,8.545917808219178
7298,20.25,Low Fat,-1.908499048224741,108.3938,MED,Medium,Tier 1,Supermarket Type1,2787.0388,NC,14,B,5.35278024691358
7299,15.85,Low Fat,-2.5020770978294467,177.637,MED,Medium,Tier 1,Supermarket Type1,3352.303,FD,14,C,11.207381703470032
7300,17.7,Low Fat,-3.5094279453036736,166.2816,MED,High,Tier 3,Supermarket Type1,2516.724,FD,26,C,9.394440677966102
7301,6.035,Regular,-2.721571037028951,185.324,MED,Small,Tier 2,Supermarket Type1,3728.48,FD,9,C,30.708202154101077
7302,13.15,Low Fat,-3.1338053239105013,184.495,HIGH,Medium,Tier 3,Supermarket Type3,7873.085,FD,28,C,14.030038022813688
7303,12.35,Low Fat,-1.8082429565287725,117.0124,MED,Small,Tier 1,Supermarket Type1,1540.6612,NC,16,B,9.474688259109312
