,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_ID,Outlet_Age,price/weight,Outlet_Identifier_HIGH,Outlet_Identifier_LOW,Outlet_Identifier_MED,Item_MRP_Group_A,Item_MRP_Group_B,Item_MRP_Group_C,Item_MRP_Group_D
7893,9.6,0,-2.460008848494173,105.028,0,2,1,2556.672,2,6,10.940416666666668,0,0,1,0,1,0,0
7894,11.1,0,-4.541430139796811,83.0908,1,1,1,1593.9252,2,14,7.485657657657658,0,0,1,0,1,0,0
7895,13.0,0,-3.170207120455659,254.7014,1,3,2,5100.028,1,4,19.592415384615386,0,0,1,0,0,0,1
7896,17.7,0,-4.460470973752686,94.741,1,3,3,1641.197,2,28,5.3525988700564975,1,0,0,0,1,0,0
7897,20.7,0,-3.6470358040614705,74.3354,1,3,2,1880.885,1,4,3.591082125603865,0,0,1,0,1,0,0
7898,5.78,1,-2.086584197823067,262.3568,0,3,0,790.9704,2,15,45.390449826989624,0,1,0,0,0,0,1
7899,5.325,1,-1.9715208963523907,53.0298,1,3,2,377.5086,2,4,9.958647887323943,0,0,1,1,0,0,0
7900,7.5,0,-3.423449094922585,238.1906,2,3,1,3327.6684,2,26,31.758746666666664,0,0,1,0,0,0,1
7901,11.6,1,-1.8510276916202515,166.6474,1,1,1,4211.185,2,14,14.366155172413794,0,0,1,0,0,1,0
7902,19.35,1,-3.991460554580376,109.9544,1,3,3,5257.1568,2,28,5.682397932816538,1,0,0,0,1,0,0
7903,6.44,0,-2.9401932911188573,99.87,0,2,1,1498.05,2,11,15.50776397515528,0,0,1,0,1,0,0
7904,12.5,0,-3.875705637521101,198.9742,0,2,1,995.371,2,11,15.917936,0,0,1,0,0,1,0
7905,7.825,0,-1.6775785239834615,253.5698,1,3,2,3805.047,1,4,32.40508626198083,0,0,1,0,0,0,1
7906,6.865,0,-2.352585434132325,212.3218,0,3,0,427.4436,2,15,30.9281573197378,0,1,0,0,0,0,1
7907,7.5,0,-3.4205906207691164,238.7906,0,2,1,4040.7402,2,11,31.83874666666667,0,0,1,0,0,0,1
7908,9.8,0,-4.280066830887458,45.206,0,1,1,1211.756,0,16,4.612857142857143,0,0,1,1,0,0,0
7909,19.0,1,-2.268666942456126,225.472,0,1,1,3169.208,2,16,11.866947368421053,0,0,1,0,0,0,1
7910,8.27,1,-2.4129114067326345,150.8708,0,1,1,2407.5328,2,16,18.243143893591295,0,0,1,0,0,1,0
7911,17.85,0,-2.951562634254446,121.8072,1,1,1,2450.144,2,14,6.8239327731092425,0,0,1,0,1,0,0
7912,11.8,1,-1.7704797392676985,116.4834,0,2,1,1958.1178,2,9,9.871474576271186,0,0,1,0,1,0,0
7913,20.6,1,-3.0338172670810293,187.1556,1,3,2,4693.89,2,4,9.085223300970872,0,0,1,0,0,1,0
7914,20.7,0,-3.615634345548523,73.9354,0,1,1,677.1186,1,16,3.5717584541062806,0,0,1,0,1,0,0
7915,15.25,0,-3.6244492638439416,87.0198,0,2,1,2442.1544,2,11,5.706216393442623,0,0,1,0,1,0,0
7916,12.35,1,-1.8630244729106038,76.2328,0,1,1,1544.656,2,16,6.172696356275304,0,0,1,0,1,0,0
7917,12.5,1,-2.208176746992335,83.0592,2,3,1,743.0328,2,26,6.644736,0,0,1,0,1,0,0
7918,15.2,0,-3.391704244414969,108.9912,1,1,1,1965.4416,1,14,7.170473684210527,0,0,1,0,1,0,0
7919,18.25,0,-2.5861179586554144,122.6046,1,1,1,2988.1104,2,14,6.718060273972603,0,0,1,0,1,0,0
7920,6.71,0,-3.558654932164234,218.9166,2,3,1,2394.8826,2,26,32.62542473919523,0,0,1,0,0,0,1
7921,11.8,0,-3.218975304816167,176.7686,0,1,0,888.843,1,28,14.980389830508473,0,1,0,0,0,1,0
7922,6.63,1,-4.520247956414692,57.2588,1,3,3,801.6232,2,28,8.6363197586727,1,0,0,1,0,0,0
7923,16.25,0,-3.099713074788986,167.5474,0,1,0,1010.6844,2,28,10.31060923076923,0,1,0,0,0,1,0
7924,12.35,0,-3.1765413347463114,36.3216,0,2,1,276.9728,1,9,2.9410202429149797,0,0,1,1,0,0,0
7925,6.42,0,-2.9294546717442063,178.7002,2,3,1,4477.505,2,26,27.83492211838006,0,0,1,0,0,1,0
7926,14.65,0,-2.483040488151303,161.3552,1,1,1,7148.0288,1,14,11.014006825938566,0,0,1,0,0,1,0
7927,13.65,0,-4.321694598401521,229.4668,1,1,1,4837.7028,2,14,16.81075457875458,0,0,1,0,0,0,1
7928,20.2,1,-2.812660864636091,128.3678,1,3,2,1398.8458,2,4,6.354841584158415,0,0,1,0,1,0,0
7929,12.5,0,-2.2631011452592578,172.2448,0,2,1,1874.8928,1,6,13.779584,0,0,1,0,0,1,0
7930,15.2,0,-2.4824767523813387,255.433,1,3,3,9227.988,2,28,16.804802631578948,1,0,0,0,0,0,1
7931,5.48,0,-4.188452690779592,82.225,1,3,2,2247.075,2,4,15.004562043795618,0,0,1,0,1,0,0
7932,16.6,0,-3.5619700837616692,109.4596,0,1,0,647.1576,1,28,6.5939518072289145,0,1,0,0,1,0,0
7933,12.1,1,-2.7919819450334225,56.2614,0,2,1,552.614,0,11,4.649702479338843,0,0,1,1,0,0,0
7934,16.7,0,-2.650886323110523,107.9912,0,2,1,1419.4856,2,6,6.4665389221556895,0,0,1,0,1,0,0
7935,16.85,1,-3.7635445106411165,45.9428,0,2,1,307.5996,2,11,2.726575667655786,0,0,1,1,0,0,0
7936,7.365,0,-3.1552809832311,227.072,1,1,1,4074.696,2,14,30.831228784792938,0,0,1,0,0,0,1
7937,9.195,0,-2.2209896591163183,183.6634,0,2,1,2362.9242,2,6,19.97426862425231,0,0,1,0,0,1,0
7938,14.3,0,-2.099063119926384,122.373,0,1,1,985.384,2,16,8.557552447552448,0,0,1,0,1,0,0
7939,5.32,0,-2.3707708438619224,101.2674,0,2,1,2241.0828,1,6,19.035225563909773,0,0,1,0,1,0,0
7940,14.75,0,-3.419430377075241,235.6906,1,3,3,5704.5744,1,28,15.979023728813559,1,0,0,0,0,0,1
7941,13.65,1,-3.1376154511586436,80.2302,0,3,0,79.2302,2,15,5.877670329670329,0,1,0,0,1,0,0
7942,12.6,1,-3.818082126324633,248.6092,0,1,1,3237.1196,2,16,19.730888888888888,0,0,1,0,0,0,1
7943,7.67,0,-1.6930996421250453,33.6216,1,3,3,934.7832,1,28,4.3835202086049545,1,0,0,1,0,0,0
7944,10.6,1,-3.4096681172564436,49.7008,0,1,1,961.4152,2,16,4.6887547169811326,0,0,1,1,0,0,0
7945,8.63,0,-2.910586999986122,184.6582,0,1,0,185.7582,2,28,21.397242178447275,0,1,0,0,0,1,0
7946,8.6,1,-3.2145831266949405,188.553,2,3,1,3795.06,2,26,21.924767441860467,0,0,1,0,0,1,0
7947,19.85,0,-1.7372967047216359,224.0772,0,1,1,1556.6404,2,16,11.288523929471031,0,0,1,0,0,0,1
7948,9.3,0,-3.1575298632798665,125.5388,0,2,1,2848.2924,0,6,13.498795698924729,0,0,1,0,1,0,0
7949,11.6,1,-1.2924678887379835,167.8474,0,1,0,336.8948,2,28,14.469603448275862,0,1,0,0,0,1,0
7950,7.76,0,-2.8202000958558755,99.67,1,3,2,1897.53,2,4,12.844072164948454,0,0,1,0,1,0,0
7951,10.895,0,-1.989345857393208,265.2568,0,2,1,4218.5088,2,9,24.34665442863699,0,0,1,0,0,0,1
7952,10.8,0,-3.239797936302983,238.1564,1,3,2,5243.8408,0,4,22.051518518518517,0,0,1,0,0,0,1
7953,6.114999999999999,1,-3.9164022804707477,91.0488,0,1,0,271.6464,2,28,14.889419460343419,0,1,0,0,1,0,0
7954,9.195,1,-3.053491267706196,52.8666,1,1,1,1384.1982,2,14,5.749494290375203,0,0,1,1,0,0,0
7955,19.6,0,-3.2279492390751847,166.0526,1,1,1,3124.5994,2,14,8.472071428571429,0,0,1,0,0,1,0
7956,15.7,0,-2.6025639553487436,253.3724,0,2,1,6795.1548,2,6,16.13836942675159,0,0,1,0,0,0,1
7957,18.85,0,-2.3963291308391788,127.4336,0,2,1,894.8352,0,11,6.760403183023872,0,0,1,0,1,0,0
7958,14.7,0,-3.8678735929083086,144.5128,2,3,1,3307.6944,0,26,9.830802721088435,0,0,1,0,0,1,0
7959,15.0,0,-1.8717045051716301,108.5938,2,3,1,1393.5194,2,26,7.239586666666667,0,0,1,0,1,0,0
7960,21.1,1,-1.8232194432920095,65.0168,0,1,1,639.168,2,16,3.0813649289099527,0,0,1,1,0,0,0
7961,17.0,0,-2.1213365533438027,248.3434,1,3,2,6208.585,2,4,14.608435294117648,0,0,1,0,0,0,1
7962,16.7,1,-2.6606356540889267,188.6214,0,2,1,565.2642,2,9,11.294694610778443,0,0,1,0,0,1,0
7963,8.6,0,-2.6676311629579716,92.5146,0,1,1,2006.7212,1,16,10.757511627906977,0,0,1,0,1,0,0
7964,6.76,1,-3.535416324881141,79.296,0,2,1,1118.544,2,6,11.730177514792901,0,0,1,0,1,0,0
7965,8.77,1,-3.0624817276702863,173.9422,0,1,1,3103.9596,2,16,19.833774230330675,0,0,1,0,0,1,0
7966,8.97,0,-2.379852896777024,53.4956,1,3,3,2129.2284,1,28,5.963835005574136,1,0,0,1,0,0,0
7967,5.845,1,-2.2538126051713157,213.2218,0,2,1,7266.5412,2,9,36.4793498716852,0,0,1,0,0,0,1
7968,16.7,1,-2.122729089847693,181.9976,0,2,1,5432.928,2,11,10.898059880239522,0,0,1,0,0,1,0
7969,11.65,0,-3.4288199975228713,38.8164,0,3,0,77.2328,0,15,3.3318798283261803,0,1,0,1,0,0,0
7970,10.5,0,-2.9507427703741667,88.283,1,3,3,2157.192,2,28,8.407904761904762,1,0,0,0,1,0,0
7971,14.3,0,-3.6358080295372868,78.3302,1,1,1,1267.6832,2,14,5.477636363636364,0,0,1,0,1,0,0
7972,10.195,0,-3.3924287348612694,45.7428,1,3,3,615.1992,2,28,4.4867876410004905,1,0,0,1,0,0,0
7973,8.355,0,-1.6736637944483757,148.0418,0,1,1,1471.418,2,16,17.71894673847995,0,0,1,0,0,1,0
7974,13.15,0,-3.1289510293402176,183.095,0,1,1,1830.95,2,16,13.923574144486691,0,0,1,0,0,1,0
7975,19.25,1,-3.2476842049968635,82.5908,0,2,1,922.7988,2,11,4.2904311688311685,0,0,1,0,1,0,0
7976,5.035,1,-2.524821518371425,228.2036,0,2,1,2504.7396,2,11,45.323455809334654,0,0,1,0,0,0,1
7977,15.85,1,-4.941144446619932,41.048,0,1,1,798.96,2,16,2.589779179810726,0,0,1,1,0,0,0
7978,15.35,0,-2.340104287351812,197.3768,2,3,1,3350.3056,0,26,12.85842345276873,0,0,1,0,0,1,0
7979,12.5,0,-3.876178079993766,197.2742,1,1,1,3782.4098,2,14,15.781936,0,0,1,0,0,1,0
7980,18.35,1,-1.846214155553221,87.5882,0,3,0,171.7764,2,15,4.773198910081743,0,1,0,0,1,0,0
7981,10.5,1,-4.51636493561852,167.0842,1,3,3,6465.5838,2,28,15.912780952380952,1,0,0,0,0,1,0
7982,20.5,0,-3.3211792958301958,120.1756,2,3,1,2059.9852,2,26,5.862224390243902,0,0,1,0,1,0,0
7983,13.85,0,-3.478846658378067,143.1154,1,1,1,2552.6772,0,14,10.333241877256318,0,0,1,0,0,1,0
7984,4.59,0,-2.831354667466235,111.186,0,2,1,1245.046,0,11,24.22352941176471,0,0,1,0,1,0,0
7985,10.0,0,-2.4182390941536402,147.1102,2,3,1,2916.204,1,26,14.71102,0,0,1,0,0,1,0
7986,12.35,0,-2.3009443996677335,113.6518,1,3,2,1593.9252,2,4,9.202574898785425,0,0,1,0,1,0,0
7987,8.71,1,-3.0842657610936373,43.8744,1,3,3,1222.4088,2,28,5.037244546498277,1,0,0,1,0,0,0
7988,20.0,1,-2.2633955341722096,107.4622,2,3,1,1587.933,2,26,5.37311,0,0,1,0,1,0,0
7989,13.8,1,-2.862879956449066,232.6984,1,3,2,1390.1904,2,4,16.862202898550724,0,0,1,0,0,0,1
7990,9.5,0,-3.170770085340078,33.39,0,2,1,732.38,0,11,3.5147368421052634,0,0,1,1,0,0,0
7991,5.425,1,-2.167421506872334,88.3514,0,1,1,2833.6448,2,16,16.285972350230416,0,0,1,0,1,0,0
7992,16.75,0,-3.09848561307333,187.9556,1,1,1,2440.8228,2,14,11.221229850746269,0,0,1,0,0,1,0
7993,19.2,1,-5.228729458796948,223.8062,0,2,1,5642.655,2,11,11.656572916666667,0,0,1,0,0,0,1
7994,10.5,0,-3.601733052907153,171.3106,0,1,1,3593.3226,1,16,16.31529523809524,0,0,1,0,0,1,0
7995,12.85,1,-1.8789690280362223,252.0382,1,3,2,4037.4112,2,4,19.613867704280157,0,0,1,0,0,0,1
7996,16.35,0,-2.801700400935958,127.502,0,1,0,379.506,1,28,7.7982874617736995,0,1,0,0,1,0,0
7997,6.36,0,-2.1137176986837467,45.706,0,2,1,838.908,2,11,7.186477987421384,0,0,1,1,0,0,0
7998,14.8,1,-2.5658769205151684,111.857,0,1,0,109.857,2,28,7.557905405405405,0,1,0,0,1,0,0
7999,14.5,1,-2.7518390141544633,263.2594,2,3,1,2878.2534,2,26,18.155820689655176,0,0,1,0,0,0,1
8000,7.02,0,-2.5092553152349724,150.0734,0,2,1,4454.202,2,11,21.377977207977207,0,0,1,0,0,1,0
8001,7.42,0,-3.892809326037546,247.1092,0,2,1,4233.1564,2,9,33.30312668463612,0,0,1,0,0,0,1
8002,17.25,0,-2.175789759259002,253.5724,0,1,1,5033.448,1,16,14.699849275362318,0,0,1,0,0,0,1
8003,18.75,0,-2.9390241110619693,190.6504,0,2,1,1342.2528,2,11,10.168021333333332,0,0,1,0,0,1,0
8004,20.25,1,-3.9679864511740037,220.5772,0,2,1,2446.1492,2,6,10.892701234567902,0,0,1,0,0,0,1
8005,12.65,1,-2.577267942636505,192.3846,2,3,1,1910.846,2,26,15.208268774703557,0,0,1,0,0,1,0
8006,12.5,0,-3.9713027382633257,96.7384,0,1,1,2167.8448,1,16,7.739072,0,0,1,0,1,0,0
8007,12.8,0,-2.149626557774588,261.4252,0,3,0,262.3252,2,15,20.42384375,0,1,0,0,0,0,1
8008,6.655,0,-4.30102216441152,212.4586,0,2,1,2743.7618,2,6,31.924658151765588,0,0,1,0,0,0,1
8009,10.3,0,-2.6586859874450037,263.0226,0,1,1,4229.1616,2,16,25.536174757281554,0,0,1,0,0,0,1
8010,14.6,0,-2.8162980979025267,239.2538,0,2,1,3605.307,1,6,16.387246575342466,0,0,1,0,0,0,1
8011,9.195,1,-2.9598416567139925,77.4644,1,3,2,1414.1592,2,4,8.424622077215878,0,0,1,0,1,0,0
8012,13.65,0,-3.325517438559577,185.2924,0,2,1,3146.5708,2,9,13.574534798534797,0,0,1,0,0,1,0
8013,7.935,0,-4.063838538833274,51.235,1,1,1,848.895,2,14,6.456836798991809,0,0,1,1,0,0,0
8014,20.75,0,-4.886630586575436,104.1622,2,3,1,1693.7952,2,26,5.019865060240964,0,0,1,0,1,0,0
8015,15.1,1,-2.245910691269065,41.6796,1,1,1,784.3124,2,14,2.7602384105960267,0,0,1,1,0,0,0
8016,6.425,0,-4.002166883580575,115.2808,0,1,0,117.1808,2,28,17.942536964980544,0,1,0,0,1,0,0
8017,10.1,0,-3.6095367698611707,76.367,0,1,1,765.67,2,16,7.561089108910892,0,0,1,0,1,0,0
8018,16.75,1,-4.757653044439989,100.3674,1,3,3,1833.6132,2,28,5.992083582089553,1,0,0,0,1,0,0
8019,16.75,0,-2.802804495439494,173.0106,1,1,1,3593.3226,2,14,10.32899104477612,0,0,1,0,0,1,0
8020,9.13,0,-2.959450008027769,152.8024,0,1,1,1214.4192,1,16,16.73629791894852,0,0,1,0,0,1,0
8021,8.235,0,-4.232326414897448,182.195,1,3,2,2380.235,1,4,22.12446873102611,0,0,1,0,0,1,0
8022,16.85,1,-1.8343153660885438,194.1478,2,3,1,5812.434,2,26,11.522124629080118,0,0,1,0,0,1,0
8023,14.6,0,-2.8282286284198164,181.5976,1,3,3,4165.2448,1,28,12.438191780821919,1,0,0,0,0,1,0
8024,17.35,0,-3.8846044530533073,79.4618,0,2,1,1772.3596,1,9,4.57993083573487,0,0,1,0,1,0,0
8025,8.5,0,-1.7638515084874675,50.5324,0,1,0,207.7296,2,28,5.944988235294118,0,1,0,1,0,0,0
8026,14.5,0,-2.4047727696554144,159.9604,0,2,1,2218.4456,1,6,11.03175172413793,0,0,1,0,0,1,0
8027,14.5,0,-2.7808374657741295,153.0998,0,1,1,4921.5936,0,16,10.558606896551723,0,0,1,0,0,1,0
8028,9.395,0,-1.8311092791939712,227.872,0,2,1,1584.604,0,6,24.254603512506655,0,0,1,0,0,0,1
8029,7.905,0,-4.601913096069033,248.3408,0,2,1,751.0224,2,11,31.415660974067045,0,0,1,0,0,0,1
8030,9.3,0,-2.146189015958968,183.3292,0,1,0,364.8584,2,28,19.71281720430107,0,1,0,0,0,1,0
8031,12.15,0,-4.436657196813055,121.373,0,1,0,246.346,1,28,9.989547325102881,0,1,0,0,1,0,0
8032,8.5,0,-2.3239648396894865,52.5324,0,1,1,1194.4452,2,16,6.180282352941177,0,0,1,1,0,0,0
8033,8.3,1,-3.2648069163339324,87.7198,0,2,1,1831.6158,2,9,10.568650602409638,0,0,1,0,1,0,0
8034,7.975,0,-4.224602529781771,84.525,0,1,1,416.125,2,16,10.598746081504704,0,0,1,0,1,0,0
8035,13.5,1,-1.8323028213227168,145.4102,0,2,1,3499.4448,2,11,10.771125925925926,0,0,1,0,0,1,0
8036,16.35,0,-3.530073228178522,256.1646,1,3,3,5926.2858,1,28,15.667559633027523,1,0,0,0,0,0,1
8037,5.785,1,-3.2101334262418013,181.366,0,2,1,1977.426,2,9,31.351080380293865,0,0,1,0,0,1,0
8038,9.5,0,-3.167155600378277,32.09,0,2,1,432.77,0,6,3.3778947368421055,0,0,1,1,0,0,0
8039,16.75,0,-2.507334778458516,258.0988,0,2,1,8994.958,2,11,15.408883582089551,0,0,1,0,0,0,1
8040,7.825,1,-1.901872734662657,158.4288,1,3,3,2985.4472,2,28,20.24649201277955,1,0,0,0,0,1,0
8041,17.6,1,-3.154309494742303,46.006,0,1,1,326.242,2,16,2.6139772727272725,0,0,1,1,0,0,0
8042,18.2,1,-2.709544502013912,250.2092,1,3,2,2988.1104,2,4,13.747758241758243,0,0,1,0,0,0,1
8043,11.6,0,-2.680410146246645,143.0154,0,3,0,283.6308,0,15,12.328913793103448,0,1,0,0,0,1,0
8044,6.865,0,-2.8636136233803158,212.0218,1,3,2,2350.9398,2,4,30.884457392571015,0,0,1,0,0,0,1
8045,7.275,0,-3.5758689265565997,145.976,1,1,1,3515.424,2,14,20.065429553264604,0,0,1,0,0,1,0
8046,18.2,0,-2.4090376046625486,197.511,0,1,1,392.822,2,16,10.852252747252747,0,0,1,0,0,1,0
8047,13.5,0,-2.4120530972897316,189.1872,0,2,1,1890.872,0,9,14.013866666666665,0,0,1,0,0,1,0
8048,9.0,0,-3.246944618474152,36.119,2,3,1,1098.57,0,26,4.013222222222222,0,0,1,1,0,0,0
8049,19.1,0,-3.0951013073731115,38.8138,2,3,1,731.0484,0,26,2.0321361256544503,0,0,1,1,0,0,0
8050,17.85,1,-3.865957167916524,260.2936,0,2,1,4175.8976,2,9,14.582274509803922,0,0,1,0,0,0,1
8051,10.3,1,-3.483696032697203,114.2176,1,3,2,2175.8344,2,4,11.089087378640777,0,0,1,0,1,0,0
8052,6.38,0,-4.188925190214078,145.147,0,1,1,3006.087,1,16,22.750313479623824,0,0,1,0,0,1,0
8053,15.85,1,-2.2369377380118807,37.0506,1,3,3,986.7156,2,28,2.3375772870662463,1,0,0,1,0,0,0
8054,15.0,0,-2.1247637469760448,126.3362,0,3,0,503.3448,1,15,8.422413333333333,0,1,0,0,1,0,0
8055,15.1,0,-2.352215759786867,159.2604,0,1,1,2852.2872,2,16,10.547046357615894,0,0,1,0,0,1,0
8056,16.2,0,-2.984881318681445,191.6162,1,3,2,1731.7458,1,4,11.828160493827161,0,0,1,0,0,1,0
8057,5.945,0,-2.370808731844869,129.3652,1,3,2,4391.6168,1,4,21.760336417157273,0,0,1,0,1,0,0
8058,11.8,1,-1.7192986388678804,224.2772,0,3,0,667.1316,2,15,19.006542372881356,0,1,0,0,0,0,1
8059,19.7,1,-1.826652257533723,256.1014,1,1,1,3060.0168,2,14,13.000071065989848,0,0,1,0,0,0,1
8060,7.075,0,-2.2812350557113406,145.0128,0,1,0,143.8128,2,28,20.49650883392226,0,1,0,0,0,1,0
8061,19.0,0,-4.029036824507473,211.9244,1,3,2,2117.244,1,4,11.153915789473684,0,0,1,0,0,0,1
8062,12.3,0,-3.29691563967146,115.9834,1,1,1,2073.3012,2,14,9.429544715447154,0,0,1,0,1,0,0
8063,12.3,0,-2.1519147338916675,107.0938,0,3,0,214.3876,0,15,8.70681300813008,0,1,0,0,1,0,0
8064,8.1,0,-2.0534172892861684,210.4902,0,2,1,5309.755,2,11,25.986444444444444,0,0,1,0,0,0,1
8065,15.85,0,-2.6721926177045034,216.6166,0,1,1,4136.6154,2,16,13.666662460567824,0,0,1,0,0,0,1
8066,14.85,1,-3.345090138441843,161.2578,0,1,1,4171.9028,2,16,10.859111111111112,0,0,1,0,0,1,0
8067,19.0,1,-2.723662430193312,186.5214,0,1,1,2261.0568,2,16,9.816915789473684,0,0,1,0,0,1,0
8068,5.485,0,-3.1525328078131314,166.2842,0,2,1,1989.4104,1,9,30.31617137648131,0,0,1,0,0,1,0
8069,19.0,0,-2.0455482479049176,188.8872,0,2,1,3592.6568,1,9,9.941431578947368,0,0,1,0,0,1,0
8070,16.1,1,-3.8719124078907305,98.441,0,2,1,868.869,2,6,6.114347826086956,0,0,1,0,1,0,0
8071,6.135,0,-2.4866274500158188,114.286,0,1,1,2376.906,0,16,18.628524857375712,0,0,1,0,1,0,0
8072,11.6,1,-1.8527703254984147,168.0474,0,2,1,4379.6324,2,9,14.486844827586209,0,0,1,0,0,1,0
8073,16.2,0,-2.2668894509946322,101.399,1,1,1,1031.99,2,14,6.259197530864198,0,0,1,0,1,0,0
8074,15.6,0,-3.0998582848593097,242.3854,1,1,1,2416.854,2,14,15.537525641025642,0,0,1,0,0,0,1
8075,10.395,0,-3.4673683384981455,159.4604,2,3,1,316.9208,2,26,15.340105820105821,0,0,1,0,0,1,0
8076,14.5,0,-2.7767721646451755,154.2998,1,3,2,1691.7978,0,4,10.641365517241379,0,0,1,0,0,1,0
8077,15.25,0,-2.7882159538454805,132.2968,0,2,1,1696.4584,1,6,8.6752,0,0,1,0,1,0,0
8078,10.1,1,-2.924474911961208,222.9088,0,2,1,5145.3024,2,11,22.070178217821784,0,0,1,0,0,0,1
8079,12.1,0,-4.169598852686138,166.0526,1,1,1,3617.9572,1,14,13.723355371900828,0,0,1,0,0,1,0
8080,7.71,1,-2.7139479587342867,54.1956,1,3,3,3002.758,2,28,7.029260700389105,1,0,0,1,0,0,0
8081,8.3,1,-3.4974602401207155,98.5384,1,3,2,1872.2296,2,4,11.872096385542168,0,0,1,0,1,0,0
8082,7.315,0,-4.177756258570295,154.034,0,2,1,612.536,2,11,21.057279562542718,0,0,1,0,0,1,0
8083,15.6,1,-2.2453386885809365,172.6764,0,2,1,2920.1988,2,6,11.069,0,0,1,0,0,1,0
8084,16.35,0,-4.079796066674862,96.641,1,3,3,1544.656,1,28,5.9107645259938835,1,0,0,0,1,0,0
8085,16.2,1,-2.0508778674236523,175.537,1,1,1,3528.74,2,14,10.835617283950619,0,0,1,0,0,1,0
8086,20.25,0,-4.2577761669047245,145.6418,1,3,3,3825.6868,1,28,7.192187654320987,1,0,0,0,0,1,0
8087,17.5,0,-4.294965218936211,258.5304,0,1,1,6199.9296,2,16,14.773165714285714,0,0,1,0,0,0,1
8088,18.25,1,-1.7630325002425236,155.863,1,3,2,2346.945,2,4,8.540438356164383,0,0,1,0,0,1,0
8089,21.25,0,-4.610148256043985,185.5608,1,3,3,3307.6944,2,28,8.73227294117647,1,0,0,0,0,1,0
8090,16.75,0,-3.2925033932035483,54.2298,0,1,0,161.7894,0,28,3.2376,0,1,0,1,0,0,0
8091,12.1,0,-1.9039028499261967,106.528,1,3,2,1171.808,2,4,8.803966942148762,0,0,1,0,1,0,0
8092,16.25,0,-2.549717988937021,91.1804,2,3,1,1929.4884,2,26,5.611101538461539,0,0,1,0,1,0,0
8093,7.785,0,-1.9652467601139294,102.5306,1,3,2,1358.8978,2,4,13.170276172125885,0,0,1,0,1,0,0
8094,10.1,0,-3.2077839428622568,118.115,0,3,0,116.515,2,15,11.694554455445545,0,1,0,0,1,0,0
8095,12.35,0,-2.366331650484297,119.9124,0,2,1,2014.7108,2,6,9.709506072874495,0,0,1,0,1,0,0
8096,15.7,1,-3.9671777984457894,60.2536,0,2,1,1163.8184,2,9,3.8378089171974525,0,0,1,1,0,0,0
8097,20.35,0,-3.847995286602866,79.1328,0,2,1,1235.7248,1,9,3.8885896805896807,0,0,1,0,1,0,0
8098,5.405,1,-2.9306635180155287,200.1742,1,3,3,6171.3002,2,28,37.0350046253469,1,0,0,0,0,1,0
8099,13.35,0,-1.9748861724654339,147.5392,1,3,3,5219.872,2,28,11.051625468164794,1,0,0,0,0,1,0
8100,12.1,0,-4.084974637395691,178.566,0,2,1,3775.086,0,9,14.757520661157026,0,0,1,0,0,1,0
8101,20.35,0,-2.479330827616622,184.1292,0,1,1,2189.1504,2,16,9.048117936117935,0,0,1,0,0,1,0
8102,18.1,0,-3.0171514756033186,127.5336,0,1,1,1789.6704,1,16,7.046055248618784,0,0,1,0,1,0,0
8103,12.6,0,-3.7175550984542514,33.4874,1,3,2,105.8622,2,4,2.6577301587301587,0,0,1,1,0,0,0
8104,7.5,0,-2.9792708886631902,122.7072,1,1,1,1470.0864,2,14,16.36096,0,0,1,0,1,0,0
8105,20.5,1,-4.201953704146072,83.2592,0,2,1,1155.8288,2,6,4.061424390243903,0,0,1,0,1,0,0
8106,16.75,1,-3.6891167222597967,37.4822,0,2,1,549.9508,0,6,2.2377432835820894,0,0,1,1,0,0,0
8107,17.85,0,-2.205889291788413,150.205,0,3,0,149.805,2,15,8.41484593837535,0,1,0,0,0,1,0
8108,13.5,0,-2.8034106511700636,85.554,0,2,1,1731.08,2,11,6.3373333333333335,0,0,1,0,1,0,0
8109,12.85,0,-3.405430609139571,199.0768,2,3,1,3153.2288,2,26,15.492357976653697,0,0,1,0,0,1,0
8110,12.35,1,-2.110525760938563,47.8692,0,3,0,49.2692,2,15,3.8760485829959515,0,1,0,1,0,0,0
8111,10.1,0,-3.0608458293256247,60.6878,0,2,1,363.5268,0,6,6.008693069306931,0,0,1,1,0,0,0
8112,11.0,0,-2.9023637958154294,101.9358,2,3,1,1105.8938,1,26,9.26689090909091,0,0,1,0,1,0,0
8113,14.15,0,-3.3561830512753166,243.7828,0,2,1,6579.4356,2,9,17.228466431095406,0,0,1,0,0,0,1
8114,20.6,0,-2.646006906078657,74.8696,2,3,1,223.7088,1,26,3.6344466019417476,0,0,1,0,1,0,0
8115,5.765,0,-2.4993326053239886,37.2164,1,1,1,579.246,2,14,6.455576756287945,0,0,1,1,0,0,0
8116,8.01,0,-2.140635798707606,36.6532,0,3,0,71.9064,0,15,4.575930087390762,0,1,0,1,0,0,0
8117,10.8,0,-2.9993416394854218,243.2144,0,2,1,1225.072,2,11,22.51985185185185,0,0,1,0,0,0,1
8118,15.7,0,-3.477733895722656,42.177,0,2,1,735.709,0,6,2.6864331210191086,0,0,1,1,0,0,0
8119,8.6,0,-2.666077638339523,91.8146,1,1,1,2371.5796,1,14,10.676116279069769,0,0,1,0,1,0,0
